Centre,Left,Right,Steering,Brake,Throttle,Speed
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_40_475.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_40_475.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_40_475.jpg, 0, 1, 0, 30.1903
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_40_579.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_40_579.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_40_579.jpg, 0, 1, 0, 30.1903
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_40_680.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_40_680.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_40_680.jpg, 0, 1, 0, 30.1903
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_40_785.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_40_785.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_40_785.jpg, 0, 1, 0, 30.19031
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_40_889.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_40_889.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_40_889.jpg, 0, 1, 0, 30.19029
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_40_991.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_40_991.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_40_991.jpg, 0, 1, 0, 30.1903
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_41_091.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_41_091.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_41_091.jpg, 0, 1, 0, 30.19032
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_41_194.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_41_194.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_41_194.jpg, 0, 1, 0, 30.19028
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_41_294.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_41_294.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_41_294.jpg, 0, 1, 0, 30.19029
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_41_400.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_41_400.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_41_400.jpg, -0.2859441, 1, 0, 30.17471
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_41_505.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_41_505.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_41_505.jpg, -0.4622369, 1, 0, 30.15775
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_41_613.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_41_613.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_41_613.jpg, -0.09989719, 1, 0, 30.19194
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_41_717.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_41_717.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_41_717.jpg, 0, 1, 0, 30.18914
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_41_822.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_41_822.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_41_822.jpg, 0, 1, 0, 30.19017
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_41_924.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_41_924.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_41_924.jpg, 0, 1, 0, 30.1903
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_42_025.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_42_025.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_42_025.jpg, 0, 1, 0, 30.1903
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_42_141.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_42_141.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_42_141.jpg, 0.1125648, 1, 0, 30.18703
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_42_241.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_42_241.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_42_241.jpg, 0.2796703, 1, 0, 30.17349
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_42_351.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_42_351.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_42_351.jpg, 0, 1, 0, 30.18891
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_42_458.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_42_458.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_42_458.jpg, 0, 1, 0, 30.19011
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_42_564.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_42_564.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_42_564.jpg, 0, 1, 0, 30.19027
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_42_671.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_42_671.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_42_671.jpg, 0, 1, 0, 30.19031
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_42_772.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_42_772.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_42_772.jpg, 0, 1, 0, 30.18082
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_42_874.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_42_874.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_42_874.jpg, 0, 1, 0, 30.18944
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_42_976.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_42_976.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_42_976.jpg, 0, 1, 0, 30.21611
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_43_077.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_43_077.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_43_077.jpg, 0, 1, 0, 30.18808
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_43_182.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_43_182.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_43_182.jpg, 0, 1, 0, 30.18953
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_43_282.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_43_282.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_43_282.jpg, 0, 1, 0, 30.18984
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_43_382.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_43_382.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_43_382.jpg, 0, 1, 0, 30.18988
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_43_491.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_43_491.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_43_491.jpg, 0, 1, 0, 30.18986
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_43_595.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_43_595.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_43_595.jpg, 0, 1, 0, 30.18985
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_43_701.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_43_701.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_43_701.jpg, 0, 1, 0, 30.18986
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_43_810.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_43_810.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_43_810.jpg, 0, 1, 0, 30.18986
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_43_916.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_43_916.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_43_916.jpg, 0, 1, 0, 30.18984
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_44_024.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_44_024.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_44_024.jpg, 0, 1, 0, 30.18986
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_44_134.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_44_134.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_44_134.jpg, 0, 1, 0, 30.18987
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_44_239.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_44_239.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_44_239.jpg, 0, 1, 0, 30.18984
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_44_341.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_44_341.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_44_341.jpg, 0, 1, 0, 30.18986
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_44_448.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_44_448.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_44_448.jpg, 0, 1, 0, 30.18984
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_44_551.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_44_551.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_44_551.jpg, 0, 1, 0, 30.18986
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_44_654.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_44_654.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_44_654.jpg, 0, 1, 0, 30.18986
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_44_762.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_44_762.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_44_762.jpg, 0, 1, 0, 30.18987
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_44_863.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_44_863.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_44_863.jpg, 0, 1, 0, 30.18986
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_44_965.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_44_965.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_44_965.jpg, 0, 1, 0, 30.18982
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_45_065.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_45_065.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_45_065.jpg, 0, 1, 0, 30.18985
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_45_173.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_45_173.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_45_173.jpg, 0, 1, 0, 30.18985
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_45_274.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_45_274.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_45_274.jpg, 0, 1, 0, 30.18989
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_45_380.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_45_380.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_45_380.jpg, 0, 1, 0, 30.18986
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_45_484.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_45_484.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_45_484.jpg, 0, 1, 0, 30.18984
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_45_584.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_45_584.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_45_584.jpg, 0, 1, 0, 30.18987
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_45_694.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_45_694.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_45_694.jpg, 0, 1, 0, 30.18985
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_45_797.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_45_797.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_45_797.jpg, -0.2906004, 1, 0, 30.16879
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_45_902.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_45_902.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_45_902.jpg, -0.03374223, 1, 0, 30.18997
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_46_004.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_46_004.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_46_004.jpg, 0, 1, 0, 30.1896
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_46_111.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_46_111.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_46_111.jpg, 0, 1, 0, 30.18993
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_46_216.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_46_216.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_46_216.jpg, 0, 1, 0, 30.18995
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_46_316.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_46_316.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_46_316.jpg, 0, 1, 0, 30.18996
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_46_423.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_46_423.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_46_423.jpg, 0, 1, 0, 30.18998
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_46_531.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_46_531.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_46_531.jpg, 0, 1, 0, 30.18999
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_46_638.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_46_638.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_46_638.jpg, 0, 1, 0, 30.18998
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_46_741.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_46_741.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_46_741.jpg, 0, 1, 0, 30.18997
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_46_854.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_46_854.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_46_854.jpg, 0, 1, 0, 30.18997
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_46_963.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_46_963.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_46_963.jpg, 0, 1, 0, 30.18999
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_47_068.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_47_068.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_47_068.jpg, 0, 1, 0, 30.18999
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_47_174.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_47_174.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_47_174.jpg, 0, 1, 0, 30.18998
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_47_276.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_47_276.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_47_276.jpg, 0, 1, 0, 30.18996
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_47_377.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_47_377.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_47_377.jpg, 0, 1, 0, 30.18999
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_47_482.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_47_482.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_47_482.jpg, 0, 1, 0, 30.18998
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_47_586.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_47_586.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_47_586.jpg, 0, 1, 0, 30.18995
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_47_688.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_47_688.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_47_688.jpg, 0, 1, 0, 30.18998
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_47_791.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_47_791.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_47_791.jpg, 0, 1, 0, 30.18998
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_47_893.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_47_893.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_47_893.jpg, 0, 1, 0, 30.18996
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_48_001.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_48_001.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_48_001.jpg, 0, 1, 0, 30.19
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_48_105.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_48_105.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_48_105.jpg, 0, 1, 0, 30.18996
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_48_208.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_48_208.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_48_208.jpg, 0, 1, 0, 30.18998
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_48_325.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_48_325.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_48_325.jpg, 0, 1, 0, 30.18997
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_48_430.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_48_430.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_48_430.jpg, 0, 1, 0, 30.18996
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_48_531.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_48_531.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_48_531.jpg, 0, 1, 0, 30.18996
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_48_633.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_48_633.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_48_633.jpg, 0, 1, 0, 30.18998
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_48_738.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_48_738.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_48_738.jpg, 0, 1, 0, 30.18995
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_48_841.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_48_841.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_48_841.jpg, 0, 1, 0, 30.18998
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_48_948.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_48_948.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_48_948.jpg, 0, 1, 0, 30.18997
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_49_058.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_49_058.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_49_058.jpg, 0, 1, 0, 30.18996
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_49_169.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_49_169.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_49_169.jpg, 0, 1, 0, 30.19
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_49_269.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_49_269.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_49_269.jpg, 0, 1, 0, 30.18998
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_49_379.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_49_379.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_49_379.jpg, 0, 1, 0, 30.18999
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_49_489.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_49_489.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_49_489.jpg, 0, 1, 0, 30.18996
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_49_592.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_49_592.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_49_592.jpg, 0, 1, 0, 30.18996
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_49_696.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_49_696.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_49_696.jpg, 0, 1, 0, 30.18996
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_49_802.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_49_802.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_49_802.jpg, 0, 1, 0, 30.18998
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_49_911.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_49_911.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_49_911.jpg, 0, 1, 0, 30.18997
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_50_019.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_50_019.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_50_019.jpg, 0, 1, 0, 30.18996
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_50_126.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_50_126.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_50_126.jpg, 0, 1, 0, 30.18995
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_50_315.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_50_315.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_50_315.jpg, 0, 1, 0, 30.18997
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_50_417.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_50_417.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_50_417.jpg, 0, 1, 0, 30.18998
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_50_572.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_50_572.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_50_572.jpg, 0, 1, 0, 30.18998
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_50_777.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_50_777.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_50_777.jpg, 0, 1, 0, 30.06307
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_50_877.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_50_877.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_50_877.jpg, 0, 1, 0, 29.77167
